"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ILMN_2058070",-0.160653805122411,14.6971502341578,-2.56083639788418,0.0150437701273197,0.143421125186942,-3.06259982625366
"ILMN_1690099",-0.417385233082728,12.3774560122852,-2.55994716676284,0.0150759534504707,0.143590145327877,-3.06439704759898
"ILMN_2066124",-0.15013752156028,11.2560476972703,-2.55932921378596,0.0150983558686703,0.143654756697712,-3.06564575098715
"ILMN_1742731",-0.233293043747023,10.3103355894996,-2.5589626556583,0.0151116590244724,0.143654756697712,-3.06638636587572
"ILMN_1737084",0.189026602858875,11.3819470902804,2.55721514671049,0.0151752280548543,0.144121142922488,-3.06991618432084
"ILMN_1728844",-0.231952723377496,10.7293734186574,-2.55654029502563,0.0151998428362296,0.144189668267854,-3.07127890725285
"ILMN_1747504",0.263334644959064,9.14320474322516,2.55608826525524,0.0152163508546932,0.144189668267854,-3.07219155673184
"ILMN_1659544",-0.16368446213463,10.0439866364143,-2.55582459277597,0.0152259877202516,0.144189668267854,-3.07272386378604
"ILMN_2061452",-0.168196994847767,9.75371628997803,-2.55441968296579,0.0152774299002182,0.144415447457154,-3.07555952016929
"ILMN_1701025",0.444671546969424,10.7443161400583,2.55421312021926,0.0152850068603425,0.144415447457154,-3.07597635884597
"ILMN_2144088",-0.140474486361205,13.3363105191147,-2.5539832782819,0.0152934417882953,0.144415447457154,-3.07644014857825
"ILMN_1666775",0.138494468555515,9.80973719092111,2.55332944189413,0.015317460216955,0.144504890593762,-3.07775935276839
"ILMN_1696839",0.256920666234446,13.3534342338357,2.55205853495156,0.0153642457223743,0.144586590901941,-3.08032295166998
"ILMN_1747499",0.240039860642252,9.14105482075023,2.55162128638295,0.0153803723623375,0.144586590901941,-3.08120475157635
"ILMN_1715625",0.368697141478099,9.39137239606956,2.55160743421415,0.0153808835133835,0.144586590901941,-3.08123268565906
"ILMN_1675024",-0.329276224091858,10.298901666445,-2.55151379372336,0.0153843392977,0.144586590901941,-3.08142151712296
"ILMN_2154836",0.316892040549724,9.63407382696786,2.55081004262609,0.0154103339400861,0.14460764263052,-3.08284052738592
"ILMN_2190084",0.563188864294262,9.54947207743821,2.55050794540708,0.0154215049640169,0.14460764263052,-3.08344958359233
"ILMN_1687821",-0.253855666113968,11.2144581228641,-2.55007999140285,0.0154373426894268,0.14460764263052,-3.0843122983394
"ILMN_1805200",-0.279106463528454,12.827240481526,-2.54976696085964,0.0154489367902981,0.14460764263052,-3.0849432785032
"ILMN_1675695",-0.232440865544674,9.91126371606606,-2.54948563462583,0.0154593634461055,0.14460764263052,-3.08551030874191
"ILMN_1708131",-0.273896403738421,10.5681219362958,-2.5484666618931,0.0154971832837036,0.14479923216003,-3.08756376907277
"ILMN_1805039",-0.2893587497284,9.62470856606012,-2.54814881704909,0.0155089976865585,0.14479923216003,-3.08820418869814
"ILMN_1734312",0.217109094747692,10.5705802973542,2.54691016097311,0.0155551179727349,0.144972154426595,-3.09069943628228
"ILMN_1701514",0.34210053659421,9.88545339630605,2.54686757344423,0.0155567059209534,0.144972154426595,-3.09078521391721
"ILMN_1675982",-0.173278468321377,9.85667825180722,-2.546135056679,0.0155840423731391,0.145090793753293,-3.0922604653797
"ILMN_1777397",0.450364498067102,10.4426591039683,2.54508414383219,0.0156233379792379,0.145320448956694,-3.09437646641541
"ILMN_1722239",-0.172610581578612,9.46029675278185,-2.54393766639378,0.015666310726852,0.145583845426144,-3.09668423488822
"ILMN_1746696",-0.2522571920605,11.5258954523399,-2.54269894669251,0.0157128629464979,0.1458255172863,-3.0991769160818
"ILMN_2173451",-0.230576153358758,12.154164686492,-2.54246481848301,0.0157216759627166,0.1458255172863,-3.09964796415785
"ILMN_1741957",-0.162220666569191,11.8745421178385,-2.54004911446877,0.0158128729489994,0.146463399998051,-3.10450651987047
"ILMN_1784447",0.236512773094861,9.00072742022021,2.53948827986086,0.0158341147890388,0.146463399998051,-3.10563405958837
"ILMN_2124241",-0.405156127808757,9.4770556678105,-2.53947341825041,0.0158346780348205,0.146463399998051,-3.10566393615629
"ILMN_2176931",-0.264433076385336,9.89871489029486,-2.53874068834815,0.0158624708673882,0.146583986601521,-3.10713681460132
"ILMN_1686968",0.177726054198571,11.0230245702138,2.5370309348757,0.0159274970072705,0.147048099693518,-3.11057254993403
"ILMN_1651513",-0.185743219283195,10.5987664386047,-2.53372847775664,0.0160537909710078,0.147989726754907,-3.11720451607085
"ILMN_1702247",-0.348666684735203,12.587107044258,-2.53304990371027,0.0160798548620924,0.147989726754907,-3.1185665212437
"ILMN_1754541",0.325672406585904,9.0058913210905,2.53302216928515,0.016080920961416,0.147989726754907,-3.11862218352111
"ILMN_1790885",0.215297334571218,8.97995091618983,2.53281001031864,0.0160890784070162,0.147989726754907,-3.11904796788081
"ILMN_2151441",-0.150479321968739,10.8699449428322,-2.53112626454401,0.0161539527035442,0.148370236530984,-3.12242626756926
"ILMN_2121207",0.197182468012654,9.61981179038363,2.53066643387175,0.016171711548539,0.148370236530984,-3.12334862429874
"ILMN_1790533",0.163264931416064,9.98908258555726,2.5303376764661,0.0161844192730781,0.148370236530984,-3.12400799874074
"ILMN_1756079",-0.364661095183283,9.56354081713612,-2.5301884908556,0.0161901888866103,0.148370236530984,-3.12430719528502
"ILMN_1652749",0.228268183247676,9.46150675941157,2.52710151287264,0.0163099992490527,0.14933044473741,-3.13049562826839
"ILMN_1682102",0.341676856339918,9.14860499554624,2.52633757452121,0.0163397741653437,0.149465300698457,-3.13202632124973
"ILMN_2114876",0.14076019492878,14.4760091879382,2.52471445061837,0.0164032019038614,0.14990745879757,-3.13527754252229
"ILMN_2366212",0.506405215396537,9.28439967093658,2.52094637628837,0.0165513207472901,0.150898564243179,-3.14281993505696
"ILMN_1733875",-0.232012709776912,11.0405825011334,-2.52089947810519,0.0165531719667402,0.150898564243179,-3.14291376239823
"ILMN_1653161",-0.359516900772317,10.701017376212,-2.5204723158332,0.0165700421538924,0.150898564243179,-3.14376831613554
"ILMN_1764321",-0.297430779656933,10.0538212878336,-2.51990428767355,0.016592500068183,0.150898564243179,-3.14490452943214
"ILMN_1710303",-0.154468628023635,9.13590046528417,-2.51942048381463,0.0166116500440274,0.150898564243179,-3.14587213777214
"ILMN_1772359",0.625593329824647,9.59443515108269,2.51939723172141,0.0166125709210535,0.150898564243179,-3.14591863890466
"ILMN_1687824",-0.194874716367917,10.5298729849241,-2.51898910838168,0.0166287418804769,0.150898564243179,-3.14673478592594
"ILMN_1655177",-0.201222309524369,13.9438158244672,-2.51887737145918,0.0166331717179667,0.150898564243179,-3.14695821728935
"ILMN_1677953",-0.181977431668808,10.5629241863483,-2.51794042015153,0.0166703599788063,0.151097952581626,-3.14883150656042
"ILMN_1736112",0.237632123822854,9.2661525815766,2.51688913075992,0.016712177139531,0.151259552689127,-3.15093284999139
"ILMN_1685703",0.260578373866339,9.0113057689128,2.51672682048189,0.016718641921951,0.151259552689127,-3.15125722823766
"ILMN_1766762",-0.301568202064644,11.6703768806578,-2.51352246489945,0.0168467409875896,0.152136369494996,-3.15765832868404
"ILMN_1764410",0.200798808487131,10.6071723698627,2.51313978319525,0.0168620992643658,0.152136369494996,-3.1584224232455
"ILMN_1739821",-0.161846000497456,10.4344000229795,-2.51300044870177,0.0168676944022832,0.152136369494996,-3.15870061116174
"ILMN_1800721",-0.209605171212573,9.66414141432979,-2.51265498902872,0.0168815740753237,0.152136369494996,-3.15939029381612
"ILMN_1685631",-0.203091917076382,9.72325354113321,-2.5123924400629,0.0168921296107288,0.152136369494996,-3.15991440997026
"ILMN_1765641",-0.176629168850337,9.64307094216706,-2.51183066144653,0.0169147357143513,0.152201978791998,-3.1610357449297
"ILMN_1752249",0.353585792533223,9.76932720234232,2.51095598261226,0.0169499881880514,0.152381160778373,-3.16278131267267
"ILMN_1778255",-0.166141083535606,10.1826827405887,-2.50979150849207,0.0169970248574783,0.152471698184569,-3.16510459160828
"ILMN_1815682",-0.149569038744092,10.1878776148452,-2.50949515542925,0.0170090145403374,0.152471698184569,-3.16569574116599
"ILMN_1693490",0.245251913323626,11.5951264094616,2.50931018137548,0.0170165020422578,0.152471698184569,-3.16606469431272
"ILMN_2293758",-0.244012180970787,13.0321699987642,-2.50918791403983,0.017021452917927,0.152471698184569,-3.16630856144312
"ILMN_1791840",-0.148878745306213,10.7704161420016,-2.50837084395166,0.0170545717912425,0.152630735292074,-3.16793803889129
"ILMN_1706969",-0.302357121294662,12.0806650622432,-2.50650304358901,0.0171305024970911,0.152915629709167,-3.17166166170723
"ILMN_2079508",-0.261948165187701,9.76617100295005,-2.50646222352905,0.0171321653861131,0.152915629709167,-3.17174301955295
"ILMN_1726901",-0.319395851344719,12.1990238677539,-2.50607262195059,0.0171480440491688,0.152915629709167,-3.17251948443795
"ILMN_1753064",-0.127357411536933,9.32450841820322,-2.50593256969117,0.0171537553342768,0.152915629709167,-3.172798585086
"ILMN_2359789",-0.109838348637499,14.2071055009616,-2.50567204199477,0.0171643842036809,0.152915629709167,-3.17331774558204
"ILMN_1773493",-0.190165282403035,11.738719921559,-2.50531980629541,0.0171787641187267,0.152915629709167,-3.17401959822724
"ILMN_2128750",0.40260797314717,12.5159621584205,2.50486244019646,0.0171974524166554,0.152944934921266,-3.17493083253823
"ILMN_1705035",0.325162518251225,9.55579923179124,2.50427141811981,0.0172216295698038,0.152949580673015,-3.17610819338753
"ILMN_2065773",-0.20307787749714,14.5153166444505,-2.50377921503604,0.0172417880527157,0.152949580673015,-3.17708855881004
"ILMN_2138765",0.553055393738994,9.42922656063033,2.50372122431533,0.0172441645212177,0.152949580673015,-3.17720405576735
"ILMN_2268618",0.289599879969208,9.38823671877889,2.50313296918698,0.0172682882667754,0.152975096862115,-3.1783755512311
"ILMN_1758412",-0.172776131621562,13.127087560948,-2.50270727645131,0.0172857647647714,0.152975096862115,-3.17922319393464
"ILMN_1803647",-0.201562715243878,11.2936534261307,-2.50247476563243,0.0172953171613434,0.152975096862115,-3.17968613093911
"ILMN_1750674",0.220640920105357,9.38622975450378,2.50215072752856,0.0173086378974248,0.152975096862115,-3.18033125433969
"ILMN_2406335",-0.159652173873689,9.75542091825223,-2.50130604659834,0.0173434056813604,0.153042263179047,-3.18201265859963
"ILMN_2173835",0.264588279497536,11.9579271253661,2.50121761346691,0.017347049359735,0.153042263179047,-3.18218866997596
"ILMN_1652549",0.656525315827742,10.2154210769785,2.50043084931011,0.0173794969909896,0.153116606671673,-3.18375441087873
"ILMN_2138662",-0.215973524676381,9.81817591967627,-2.50012161854227,0.0173922654550413,0.153116606671673,-3.18436972217586
"ILMN_2056975",-0.411891933507765,13.2178552590409,-2.49974672100335,0.0174077568876282,0.153116606671673,-3.18511563032596
"ILMN_2394777",0.631504659422446,10.2000979905322,2.4991858585202,0.0174309563109781,0.153116606671673,-3.18623140168222
"ILMN_1664369",0.209679985441103,9.24291753579439,2.4991475242036,0.0174325429983554,0.153116606671673,-3.18630765732588
"ILMN_1696643",0.303668456264835,9.13927325771697,2.49861305532162,0.0174546788619957,0.153175600543344,-3.18737075618502
"ILMN_1672004",0.285464520862247,10.0697165091895,2.49766553274017,0.0174939852479595,0.153348472244865,-3.18925507890547
"ILMN_1753755",0.363874295600254,9.60817065263149,2.49722134066501,0.0175124396940566,0.153348472244865,-3.19013827304585
"ILMN_1676002",-0.177994124642462,11.3107800815911,-2.49702294195855,0.0175206881415262,0.153348472244865,-3.19053271863
"ILMN_2311548",-0.268251142778588,11.1963910007769,-2.49608611724357,0.01755968479337,0.153459772380879,-3.1923949816363
"ILMN_1688178",0.255532557031325,10.4054756643356,2.49597535915761,0.0175643005030259,0.153459772380879,-3.1926151209333
"ILMN_1749629",-0.127449318313358,10.9717274062593,-2.49471924283338,0.0176167254060207,0.153782557278919,-3.19511128401029
"ILMN_1743352",-0.261477514108615,9.6650100921127,-2.49401724372094,0.0176460861796201,0.153903617303201,-3.19650593766642
"ILMN_1706677",-0.230082473475853,10.8044036598855,-2.49244824095262,0.0177118709303439,0.154300843218028,-3.1996221139238
"ILMN_2057981",-0.251751106805471,11.2425236644269,-2.49198593543313,0.0177312971195733,0.154300843218028,-3.20054004415873
"ILMN_1697440",-0.173886738866124,10.9888547400004,-2.49182109176094,0.0177382286042871,0.154300843218028,-3.20086732193565
"ILMN_1658259",-0.203209835421965,11.5304419897142,-2.4912911646313,0.017760528223998,0.154359656497984,-3.20191933249145
"ILMN_1753207",0.132264254760262,9.01608654844981,2.49023002573308,0.0178052586471319,0.154382320495621,-3.20402545615217
"ILMN_2175601",-0.274926756157082,13.4228607148333,-2.48999278321326,0.0178152732710946,0.154382320495621,-3.20449624784784
"ILMN_2400644",-0.203108479967088,12.6760302460826,-2.48975949612829,0.017825125950843,0.154382320495621,-3.20495916112721
"ILMN_2160929",-0.247792436293805,10.7067793600922,-2.48975539660768,0.0178252991351396,0.154382320495621,-3.2049672955779
"ILMN_1702385",0.315432721616407,9.04283809047598,2.48919324322634,0.0178490618951662,0.154431934515523,-3.20608266078496
"ILMN_1715969",0.269334212106512,10.063588373533,2.48866864347151,0.0178712633649847,0.154431934515523,-3.20712336474301
"ILMN_1803348",-0.208679494901592,12.3287943810932,-2.48818631896005,0.0178916980015149,0.154431934515523,-3.20808007389575
"ILMN_1709894",-0.142731817513258,10.0140630824077,-2.48715143359555,0.0179356151256377,0.154431934515523,-3.21013239168567
"ILMN_1716342",-0.273539164326845,10.5086106501515,-2.48664006953404,0.0179573521105026,0.154431934515523,-3.21114628579484
"ILMN_1807016",0.221230871425647,13.0446437517858,2.4864577669673,0.0179651072245139,0.154431934515523,-3.21150770797616
"ILMN_2159322",-0.173274241948052,9.72960024938687,-2.48625525449149,0.017973725655365,0.154431934515523,-3.21190917640456
"ILMN_2138589",0.423603488077426,10.5657666930239,2.48619519624893,0.017976282312799,0.154431934515523,-3.21202823395566
"ILMN_1729976",-0.26017141548007,10.6375232130223,-2.48589045287826,0.0179892602533223,0.154431934515523,-3.21263231797641
"ILMN_1690040",-0.263479239826823,11.3295437063131,-2.48552780914212,0.0180047151312633,0.154431934515523,-3.21335111188542
"ILMN_2415073",-0.302804622042681,9.59807542631375,-2.48540991275273,0.0180097421659676,0.154431934515523,-3.2135847785273
"ILMN_1652722",-0.274437045620204,12.621162871594,-2.48451183730754,0.0180480777425975,0.154431934515523,-3.21536449092752
"ILMN_2390609",-0.218095295448735,11.8772647935033,-2.48431944358588,0.0180563000311368,0.154431934515523,-3.21574570096648
"ILMN_1735743",-0.392002557766327,9.5652171892193,-2.48429754888581,0.0180572359572315,0.154431934515523,-3.21578908200435
"ILMN_2288784",-0.436394946060414,10.2322106892147,-2.48394888526615,0.0180721461548071,0.154431934515523,-3.21647987187597
"ILMN_2387214",0.236020097886532,11.8778980069938,2.48313106795913,0.0181071633538231,0.154431934515523,-3.21809991872979
"ILMN_1813207",-0.222717891245117,10.7794145546121,-2.48277384411175,0.0181224783801472,0.154431934515523,-3.21880744593892
"ILMN_1662417",-0.220120150895814,11.0196405564748,-2.48276451954671,0.0181228783047535,0.154431934515523,-3.21882591351456
"ILMN_1692121",-0.210928857030358,11.5762738498141,-2.48268246802171,0.0181263977899235,0.154431934515523,-3.21898841697995
"ILMN_2336982",-0.182468387800743,14.698790818905,-2.48226201294428,0.0181444424297374,0.154453205738656,-3.21982107415624
"ILMN_1815673",-0.202628893170654,14.626592928902,-2.48181079959019,0.0181638253901638,0.154485823138602,-3.22071453940038
"ILMN_2235785",0.168987736735707,14.589563926445,2.48099145592587,0.0181990706868317,0.154552469024844,-3.22233667659065
"ILMN_1769665",0.184321499887198,11.7558611171491,2.48062075270022,0.01821503757746,0.154552469024844,-3.22307047756477
"ILMN_1779742",-0.276216846471474,10.3998627170748,-2.48046882536249,0.0182215850750915,0.154552469024844,-3.22337119408471
"ILMN_1796749",0.413016028967271,9.72319228873788,2.48007843024694,0.0182384195076303,0.154552469024844,-3.22414386402419
"ILMN_1726783",-0.210126252949464,11.2804819603472,-2.47967715074829,0.0182557381089422,0.154552469024844,-3.22493799164326
"ILMN_1666269",0.305383132263486,9.06858913984534,2.47946248496933,0.0182650089224046,0.154552469024844,-3.22536277755373
"ILMN_1716988",-0.486840324678688,9.63411776205749,-2.47680185448828,0.018380271878799,0.155064160752072,-3.23062565764034
"ILMN_1689001",0.192808819123708,10.4859507559128,2.47665406662675,0.0183866937437819,0.155064160752072,-3.23091787975401
"ILMN_1701621",-0.371100557007316,9.96527177834259,-2.47624345782777,0.0184045468015485,0.155064160752072,-3.23172971857137
"ILMN_2104106",0.209633274717037,10.0926067825672,2.47612741216707,0.018409595277432,0.155064160752072,-3.23195914295384
"ILMN_1683450",-0.269680948697615,9.54482971167421,-2.47610312260112,0.0184106521362039,0.155064160752072,-3.23200716295723
"ILMN_2194467",0.17561208804797,10.2826633395155,2.47580315089137,0.0184237087210027,0.155064160752072,-3.23260017526077
"ILMN_1706426",-0.222945062962089,13.5186865906068,-2.47520929759713,0.0184495817737695,0.155064160752072,-3.23377401853645
"ILMN_1752285",0.191673405398767,13.042082362036,2.475191535364,0.0184503561514948,0.155064160752072,-3.23380912544659
"ILMN_1750880",-0.238318277008514,10.7357414236897,-2.47455252849113,0.0184782346127709,0.155101699395714,-3.23507200521071
"ILMN_1696065",0.201279889318661,11.0537589792037,2.47406808223209,0.018499395583063,0.155101699395714,-3.23602927883004
"ILMN_2047206",-0.267581841923358,9.85458539485569,-2.47382285746314,0.0185101156214954,0.155101699395714,-3.2365137990917
"ILMN_1813817",-0.247535394965417,10.3863079062445,-2.47365914338339,0.0185172755670743,0.155101699395714,-3.23683725091679
"ILMN_1678605",-0.277076469597436,10.7863147447992,-2.47222644898453,0.0185800417314421,0.155453534034375,-3.2396672303084
"ILMN_2108339",-0.187255372872512,11.1798213443846,-2.47198639054669,0.0185905776558121,0.155453534034375,-3.24014130664857
"ILMN_1740015",0.836426611572473,9.40671111869932,2.47070697813947,0.0186468219082404,0.155564840633583,-3.24266741756519
"ILMN_2412860",-0.176916534537321,9.16471339422902,-2.47053424663965,0.0186544272571215,0.155564840633583,-3.24300839675676
"ILMN_1677951",0.243230341036156,9.00837721565064,2.4696132237897,0.0186950276503191,0.155564840633583,-3.2448262645063
"ILMN_2333219",-0.206577668804157,9.47578696695585,-2.46911226247571,0.0187171448297667,0.155564840633583,-3.24581484546106
"ILMN_1795865",0.442071606869945,10.4408069078664,2.46892837754374,0.0187252692479873,0.155564840633583,-3.2461776843294
"ILMN_1664577",-0.286857236830778,11.0788947603264,-2.46871382715608,0.0187347526013815,0.155564840633583,-3.24660100888446
"ILMN_2320906",-0.304199920443771,13.2058887486554,-2.46851487115014,0.0187435505866442,0.155564840633583,-3.24699354246416
"ILMN_1654851",-0.22846346467778,11.4280345393225,-2.46800645594361,0.0187660502380614,0.155564840633583,-3.24799653234163
"ILMN_1771689",0.131006415741833,11.26819364626,2.46796600495158,0.0187678414347396,0.155564840633583,-3.24807632718001
"ILMN_1670817",-0.206027508997964,11.0998497873123,-2.467815806512,0.0187744936874068,0.155564840633583,-3.24837260544233
"ILMN_1753122",0.180575953837562,8.93915844762633,2.46723343367724,0.0188003072078016,0.155564840633583,-3.24952126736119
"ILMN_1815264",0.182802092969142,9.20122354426907,2.46714460512684,0.018804247357482,0.155564840633583,-3.24969645523848
"ILMN_1696702",0.28831682332572,10.3278590187297,2.46707204075725,0.0188074666399168,0.155564840633583,-3.24983956371856
"ILMN_1670379",0.372774966992354,11.8972828381221,2.46632874571095,0.0188404715540448,0.155708190031515,-3.25130529710561
"ILMN_2080684",-0.247541434684758,9.5202751167372,-2.4646726750306,0.0189141972045759,0.155985453001288,-3.25456990307767
"ILMN_1667050",-0.37428509959215,11.3770163517686,-2.46394698435558,0.0189465867410097,0.155985453001288,-3.25599999031407
"ILMN_2246661",-0.233060622732533,11.6396918050252,-2.46390614326855,0.01894841109353,0.155985453001288,-3.25608046566935
"ILMN_2377900",-0.387771871546667,13.0642190263992,-2.4637163007723,0.0189568933760279,0.155985453001288,-3.25645452921527
"ILMN_1714121",-0.228750592075562,9.24191727116018,-2.46364690107756,0.0189599950634211,0.155985453001288,-3.25659126876933
"ILMN_1670948",-0.139360182191021,12.4607770532979,-2.46346262769106,0.0189682330607565,0.155985453001288,-3.25695433360932
"ILMN_1666399",0.155612227586834,12.6597666009881,2.46245516551142,0.019013329764172,0.156226979220252,-3.25893896441306
"ILMN_1779163",0.205572224007805,9.5921726227875,2.46173654042243,0.0190455571354597,0.156362450069137,-3.26035427268662
"ILMN_1792314",-0.158783960374036,12.2858464115816,-2.46136845561265,0.0190620835266698,0.156368899879387,-3.26107909594664
"ILMN_1732452",0.339210587847104,10.0583225654197,2.46058631362471,0.0190972438621636,0.156392921032251,-3.26261902809819
"ILMN_1760027",0.510144373427204,9.79084729773553,2.46028921885822,0.0191106149387621,0.156392921032251,-3.26320388138333
"ILMN_1805161",0.206223651164001,11.7702969240843,2.46005531311503,0.019121148135772,0.156392921032251,-3.26366430892302
"ILMN_1687978",0.355053346565638,10.2453742193144,2.45983671648917,0.0191309967257095,0.156392921032251,-3.2640945748855
"ILMN_1702447",0.346336019251388,9.30125575758105,2.45955429316148,0.0191437278010083,0.156392921032251,-3.26465043350785
"ILMN_1727134",-0.185371056853651,12.2748596052882,-2.45732880777879,0.0192443190659766,0.157085509943641,-3.26902907596994
"ILMN_1674941",0.281776236242454,9.32133234875831,2.45551912382029,0.0193264715710569,0.157570568605273,-3.27258766141292
"ILMN_1713605",0.192373432745428,8.9919276382224,2.45532140934761,0.0193354663911644,0.157570568605273,-3.2729763426357
"ILMN_1747019",0.424615794791117,9.53799469604401,2.45465239451363,0.0193659308822964,0.157585459776212,-3.2742913833294
"ILMN_2165753",0.78106095831453,9.42187371817774,2.45393876636855,0.0193984751674919,0.157585459776212,-3.2756938513907
"ILMN_1790650",-0.112776607181335,11.7361795101118,-2.45355588841126,0.0194159564866151,0.157585459776212,-3.27644619453793
"ILMN_1785141",-0.276143981890221,11.152558691987,-2.45316989275948,0.0194335946996487,0.157585459776212,-3.27720458373715
"ILMN_2373099",0.132714780490772,9.21174517020096,2.45299771744794,0.0194414670271251,0.157585459776212,-3.27754284112484
"ILMN_1737015",0.197700395217473,13.7877868209581,2.45292220279717,0.0194449206817873,0.157585459776212,-3.27769119293365
"ILMN_1706238",-0.200381206404446,11.8159502888871,-2.4528475299125,0.0194483363887292,0.157585459776212,-3.27783788802792
"ILMN_1775762",0.250057806578394,12.2277475129853,2.45157661195376,0.0195065550534605,0.157928376447495,-3.28033414806056
"ILMN_2157951",-0.144808718405298,11.5256609014279,-2.45111393203329,0.0195277891022487,0.157971544740829,-3.28124269920958
"ILMN_2085862",0.454097404627865,9.36981443825047,2.45011679924608,0.0195736228171756,0.158133954842273,-3.28320034651327
"ILMN_1690826",0.18043642443266,9.00245271159255,2.44882284022161,0.0196332465731831,0.158133954842273,-3.28573994411675
"ILMN_1779399",0.138536090520112,9.69101883288024,2.44862742644955,0.0196422653387495,0.158133954842273,-3.28612339557176
"ILMN_1708095",-0.180623012215005,11.6210823215758,-2.44856692598561,0.0196450583310278,0.158133954842273,-3.28624210865943
"ILMN_1718265",-0.181666409865395,10.4013573036363,-2.44778049494927,0.0196813967350954,0.158133954842273,-3.28778505139319
"ILMN_2313730",0.375787251779635,12.0174757002939,2.44776142521768,0.0196822786456645,0.158133954842273,-3.28782246120127
"ILMN_2072296",0.317367508352381,9.55030723416511,2.44744640594423,0.0196968524368091,0.158133954842273,-3.28844041784062
"ILMN_1740466",0.464169110625805,9.49700491387419,2.44731496554543,0.0197029361956584,0.158133954842273,-3.28869824162843
"ILMN_1651936",0.153597239287628,10.0100020982629,2.44701856215301,0.0197166616060054,0.158133954842273,-3.28927961031589
"ILMN_1733956",-0.370895711760005,10.925811627712,-2.44680668432524,0.0197264782743916,0.158133954842273,-3.28969516052204
"ILMN_1673639",0.293817744419918,9.03606381017304,2.44661210394068,0.0197354974476765,0.158133954842273,-3.29007676430563
"ILMN_1717337",-0.171072703056137,11.7216507707171,-2.44653899723589,0.0197388870550049,0.158133954842273,-3.29022013314463
"ILMN_1653529",-0.132757008071372,9.40433670871224,-2.44595631241086,0.0197659223381112,0.158222943196451,-3.29136272711092
"ILMN_2186806",0.419856805574875,10.2019740520084,2.44522150096054,0.0198000640918037,0.158368628573251,-3.29280336578499
"ILMN_1773959",-0.403949820426612,10.2905223478463,-2.44452178469425,0.0198326251754309,0.158413938168165,-3.29417492636005
"ILMN_1708143",-0.136368436728204,13.6926510973429,-2.44358684872223,0.0198762083268083,0.158413938168165,-3.29600714243231
"ILMN_1741219",-0.196279054026718,11.3830193237801,-2.44346430757419,0.0198819271952545,0.158413938168165,-3.2962472540671
"ILMN_1756928",-0.331351543835463,14.9152570129813,-2.44251734825015,0.0199261714133805,0.158413938168165,-3.29810248626645
"ILMN_1725417",-0.353872026327041,13.8359950658931,-2.44218161996887,0.0199418789835849,0.158413938168165,-3.29876011035941
"ILMN_1706502",0.2632408447311,12.3214028704925,2.44194858165787,0.0199527886787708,0.158413938168165,-3.29921654950737
"ILMN_2351466",0.242088439297862,13.21475481291,2.44191959095069,0.019954146259967,0.158413938168165,-3.29927332992743
"ILMN_1703564",-0.202538530841326,12.8006522857246,-2.44177347854575,0.0199609897151887,0.158413938168165,-3.29955949481242
"ILMN_2403730",-0.353847330400369,12.7351831085226,-2.44174574401291,0.0199622889568668,0.158413938168165,-3.29961381229604
"ILMN_2380740",-0.23342957807014,10.1664583370795,-2.44168370808719,0.0199651953479507,0.158413938168165,-3.29973530680505
"ILMN_2079285",-0.241116785888085,11.9203458618435,-2.44119063478697,0.0199883096142266,0.158436745000453,-3.30070089388936
"ILMN_1762696",0.330448937875781,9.62210031446967,2.4408036353129,0.020006468437675,0.158436745000453,-3.30145866376673
"ILMN_1779353",-0.191904120006708,9.94759697619316,-2.44060240452575,0.0200159165467654,0.158436745000453,-3.30185265445244
"ILMN_1730084",0.243525067045994,12.2107229334728,2.44024201834674,0.0200328474207245,0.158444511367418,-3.30255820123836
"ILMN_1673305",0.319384339474137,10.5601899302071,2.43977048097284,0.0200550198672648,0.15849238624094,-3.3034812479373
"ILMN_1666007",-0.248876748288768,9.80516556481442,-2.43943497459801,0.0200708095320216,0.15849238624094,-3.30413793683945
"ILMN_1750181",-0.320866466480693,11.2099429191952,-2.43854234309618,0.0201128739062062,0.158688152525606,-3.30588479258074
"ILMN_1754600",0.164574519697351,10.4026307437838,2.43800787745384,0.0201380985033828,0.158688152525606,-3.30693052005262
"ILMN_1801205",0.754378188315142,9.74161933505145,2.43760833529883,0.0201569740879182,0.158688152525606,-3.30771215677001
"ILMN_1769545",-0.15732074200099,11.6636366732438,-2.43755494702977,0.0201594975324456,0.158688152525606,-3.30781659532089
"ILMN_2073235",0.21303916228693,13.6703878909207,2.43599764873854,0.020233231405479,0.159142455092659,-3.31086231203805
"ILMN_2386008",0.210160559493708,9.60640161059503,2.43545003006081,0.0202592180066431,0.159220784555374,-3.31193301431138
"ILMN_1698934",0.46754186102349,9.10415908191968,2.43479491462648,0.020290345682541,0.159339362854042,-3.31321367936565
"ILMN_2053334",-0.266372859387805,8.93286307217227,-2.43325220931895,0.0203638191790673,0.15952343160783,-3.31622854306177
"ILMN_1751886",0.182451823365994,9.81033534422254,2.43324480710746,0.020364172303171,0.15952343160783,-3.31624300585986
"ILMN_2295518",-0.228205842175562,11.2810613226636,-2.43300188559677,0.0203757640218971,0.15952343160783,-3.31671762105889
"ILMN_1757644",0.219989815676006,11.3918165799405,2.43241084447049,0.0204039924018923,0.15952343160783,-3.3178722510514
"ILMN_1697418",-0.344839517207613,9.68477832857864,-2.43205288661603,0.020421105937601,0.15952343160783,-3.31857144796937
